HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.uid,Input.creative,Input.length,Input.music0,Input.music1,Input.music2,Input.music3,Input.fear,Input.enthusiasm,Input.anger,Input.pride,Input.humor,Input.sadness,Input.yturl,Input.backupurl,Input.vidloc,Answer.Q2,Approve,Reject
3RWO3EJELIA57DTMSWPXNQXGT8E1PC,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:35 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:35 PDT 2018,,,3WJ1OXY92BHJHT5ZS0LG0PQH76G8AO,A62H1UZADLF7Q,Approved,Wed Aug 29 17:26:00 PDT 2018,Wed Aug 29 17:26:39 PDT 2018,Sat Sep 01 17:26:39 PDT 2018,2018-09-02 00:27:17 UTC,,,39,100% (80/80),100% (30/30),100% (30/30),4kKt5vqkotE,GOV/TX ABBOTT EVERY WEEK,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/4kKt5vqkotE,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvMjZxTWllMVNTSEU,ITH/ITH_Video/gov2014/TX_Abbott/4kKt5vqkotE.mp4,music_u|emo_e|emo_P,,
3RWO3EJELIA57DTMSWPXNQXGT8E1PC,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:35 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:35 PDT 2018,,,3X1FV8S5JYSI2WEFMTO0OPLSGZZGVI,A1153ZIEQX0ZJ8,Approved,Wed Aug 29 18:31:19 PDT 2018,Wed Aug 29 18:31:57 PDT 2018,Sat Sep 01 18:31:57 PDT 2018,2018-09-02 01:32:17 UTC,,,38,100% (30/30),100% (30/30),100% (30/30),4kKt5vqkotE,GOV/TX ABBOTT EVERY WEEK,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/4kKt5vqkotE,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvMjZxTWllMVNTSEU,ITH/ITH_Video/gov2014/TX_Abbott/4kKt5vqkotE.mp4,music_u|emo_e|emo_P,,
3RZS0FBRWLBPUG3K8TEH4MG7X55CPD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,30BUDKLTXEW3KO39A7GZKO6HQVHE5R,A10GZ0SWBZIRBK,Approved,Wed Aug 29 18:15:19 PDT 2018,Wed Aug 29 18:15:58 PDT 2018,Sat Sep 01 18:15:58 PDT 2018,2018-09-02 01:16:17 UTC,,,39,100% (50/50),100% (30/30),100% (30/30),QCsTkaBqrco,HOUSE/CO06 MIKLOSI WHEN,30,0,1,0,0,1,0,1,1,0,0,https://www.youtube.com/embed/QCsTkaBqrco,http://drive.google.com/uc?export=view&id=1isJkDtGp8T3ujHd6iOeVijP9gp9V4IRM,ITH/ITH_Video/hou2012/CO06_Miklosi/QCsTkaBqrco.mp4,music_u|emo_f,,
3RZS0FBRWLBPUG3K8TEH4MG7X55CPD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,33ISQZVXPQN9MBSATQXC86COX0VCC9,A3V9JFVZQ2XF4Y,Approved,Wed Aug 29 19:42:54 PDT 2018,Wed Aug 29 19:44:32 PDT 2018,Sat Sep 01 19:44:32 PDT 2018,2018-09-02 02:45:17 UTC,,,98,100% (26/26),100% (5/5),100% (5/5),QCsTkaBqrco,HOUSE/CO06 MIKLOSI WHEN,30,0,1,0,0,1,0,1,1,0,0,https://www.youtube.com/embed/QCsTkaBqrco,http://drive.google.com/uc?export=view&id=1isJkDtGp8T3ujHd6iOeVijP9gp9V4IRM,ITH/ITH_Video/hou2012/CO06_Miklosi/QCsTkaBqrco.mp4,music_u|emo_f|emo_a,,
3RZS0FBRWLBPUG3K8TEH4MG7X55CPD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,33IZTU6J822DWQS1H8JZ1O1GKM9XSW,A2MQ6VUSKCQ9FH,Approved,Thu Aug 30 08:28:06 PDT 2018,Thu Aug 30 08:29:48 PDT 2018,Sun Sep 02 08:29:48 PDT 2018,2018-09-02 15:30:24 UTC,,,102,100% (5/5),100% (5/5),100% (5/5),QCsTkaBqrco,HOUSE/CO06 MIKLOSI WHEN,30,0,1,0,0,1,0,1,1,0,0,https://www.youtube.com/embed/QCsTkaBqrco,http://drive.google.com/uc?export=view&id=1isJkDtGp8T3ujHd6iOeVijP9gp9V4IRM,ITH/ITH_Video/hou2012/CO06_Miklosi/QCsTkaBqrco.mp4,music_u|emo_f|emo_a,,
3RZS0FBRWLBPUG3K8TEH4MG7X55CPD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3H7Z272LX88LJ4VKB8CHVP1IQSLPLD,AC5LU9TF9CTK9,Approved,Wed Aug 29 18:51:34 PDT 2018,Wed Aug 29 18:52:30 PDT 2018,Sat Sep 01 18:52:30 PDT 2018,2018-09-02 01:53:17 UTC,,,56,100% (30/30),100% (30/30),100% (30/30),QCsTkaBqrco,HOUSE/CO06 MIKLOSI WHEN,30,0,1,0,0,1,0,1,1,0,0,https://www.youtube.com/embed/QCsTkaBqrco,http://drive.google.com/uc?export=view&id=1isJkDtGp8T3ujHd6iOeVijP9gp9V4IRM,ITH/ITH_Video/hou2012/CO06_Miklosi/QCsTkaBqrco.mp4,music_s|emo_f,,
3RZS0FBRWLBPUG3K8TEH4MG7X55CPD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3LEIZ60CDK0KW6WH9K7THEC10YUZ9W,AKDXDUOMK3XVD,Approved,Thu Aug 30 01:17:05 PDT 2018,Thu Aug 30 01:19:32 PDT 2018,Sun Sep 02 01:19:32 PDT 2018,2018-09-02 08:20:21 UTC,,,147,100% (29/29),100% (29/29),100% (29/29),QCsTkaBqrco,HOUSE/CO06 MIKLOSI WHEN,30,0,1,0,0,1,0,1,1,0,0,https://www.youtube.com/embed/QCsTkaBqrco,http://drive.google.com/uc?export=view&id=1isJkDtGp8T3ujHd6iOeVijP9gp9V4IRM,ITH/ITH_Video/hou2012/CO06_Miklosi/QCsTkaBqrco.mp4,music_o|emo_f|emo_e|emo_a,,
3S1WOPCJFHU853K097FSXEUY9ICEJ8,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:49 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:49 PDT 2018,,,34BBWHLWHBC9DCKF2RTZV3HM2LUIWN,A104V8NZIQFN2F,Approved,Wed Aug 29 18:44:15 PDT 2018,Wed Aug 29 18:45:27 PDT 2018,Sat Sep 01 18:45:27 PDT 2018,2018-09-02 01:46:17 UTC,,,72,100% (58/58),100% (30/30),100% (30/30),nIvquBnwWgE,HOUSE/VA02 RIGELL TERRI CAMPBELL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/nIvquBnwWgE,http://drive.google.com/uc?export=view&id=1W4XBK5Di4VZ7fb18_L01DoeciZspxp_4,ITH/ITH_Video/hou2014/VA02_Rigell/nIvquBnwWgE.mp4,music_u|emo_P,,
3S1WOPCJFHU853K097FSXEUY9ICEJ8,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:49 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:49 PDT 2018,,,3DHE4R9OCXC955GDYJ4PMKOHJ15G29,A2DNLHS1RSTF5R,Approved,Wed Aug 29 18:14:21 PDT 2018,Wed Aug 29 18:15:23 PDT 2018,Sat Sep 01 18:15:23 PDT 2018,2018-09-02 01:16:17 UTC,,,62,100% (29/29),100% (29/29),100% (29/29),nIvquBnwWgE,HOUSE/VA02 RIGELL TERRI CAMPBELL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/nIvquBnwWgE,http://drive.google.com/uc?export=view&id=1W4XBK5Di4VZ7fb18_L01DoeciZspxp_4,ITH/ITH_Video/hou2014/VA02_Rigell/nIvquBnwWgE.mp4,music_u|emo_P,,
3S1WOPCJFHU853K097FSXEUY9ICEJ8,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:49 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:49 PDT 2018,,,3GNA64GUZF5SHRTEJYBZE5VV9Y5Q5F,A347XXV5JH19PB,Approved,Wed Aug 29 18:17:52 PDT 2018,Wed Aug 29 18:18:28 PDT 2018,Sat Sep 01 18:18:28 PDT 2018,2018-09-02 01:19:17 UTC,,,36,100% (30/30),100% (30/30),100% (30/30),nIvquBnwWgE,HOUSE/VA02 RIGELL TERRI CAMPBELL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/nIvquBnwWgE,http://drive.google.com/uc?export=view&id=1W4XBK5Di4VZ7fb18_L01DoeciZspxp_4,ITH/ITH_Video/hou2014/VA02_Rigell/nIvquBnwWgE.mp4,music_u|emo_P,,
3S1WOPCJFHU853K097FSXEUY9ICEJ8,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:49 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:49 PDT 2018,,,3IGI0VL648LTM4M48LFHJH0HLIOONW,AKVDY8OXNMQED,Approved,Wed Aug 29 18:33:04 PDT 2018,Wed Aug 29 18:33:42 PDT 2018,Sat Sep 01 18:33:42 PDT 2018,2018-09-02 01:34:17 UTC,,,38,100% (30/30),100% (30/30),100% (30/30),nIvquBnwWgE,HOUSE/VA02 RIGELL TERRI CAMPBELL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/nIvquBnwWgE,http://drive.google.com/uc?export=view&id=1W4XBK5Di4VZ7fb18_L01DoeciZspxp_4,ITH/ITH_Video/hou2014/VA02_Rigell/nIvquBnwWgE.mp4,music_u|emo_P,,
3S1WOPCJFHU853K097FSXEUY9ICEJ8,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:49 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:49 PDT 2018,,,3TPZPLC3M1D4305V528HZ371Q6SP3X,A3OLRWACCCCUTU,Approved,Wed Aug 29 18:21:38 PDT 2018,Wed Aug 29 18:23:17 PDT 2018,Sat Sep 01 18:23:17 PDT 2018,2018-09-02 01:23:18 UTC,,,99,100% (30/30),100% (29/29),100% (29/29),nIvquBnwWgE,HOUSE/VA02 RIGELL TERRI CAMPBELL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/nIvquBnwWgE,http://drive.google.com/uc?export=view&id=1W4XBK5Di4VZ7fb18_L01DoeciZspxp_4,ITH/ITH_Video/hou2014/VA02_Rigell/nIvquBnwWgE.mp4,music_u|music_s|emo_e|emo_P,,
3S1WOPCJFHU853K097FSXEUY9ICJED,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:34 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:34 PDT 2018,,,32N49TQG3HJHS51C0TWQS3API4MAV0,A314XJY8V1YL12,Approved,Wed Aug 29 18:26:19 PDT 2018,Wed Aug 29 18:27:03 PDT 2018,Sat Sep 01 18:27:03 PDT 2018,2018-09-02 01:27:17 UTC,,,44,100% (51/51),100% (30/30),100% (30/30),hD2YCNsiEQ4,HOUSE/OH01 CHABOT GROWING UP,30,0,0,1,0,0,0,0,0,0,0,https://www.youtube.com/embed/hD2YCNsiEQ4,http://drive.google.com/uc?export=view&id=1aInqXK0_G84x6X0_Eavv-F0Kog1xmWTG,ITH/ITH_Video/hou2012/OH01_Chabot/hD2YCNsiEQ4.mp4,music_u|emo_e|emo_P,,
3S1WOPCJFHU853K097FSXEUY9ICJED,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:34 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:34 PDT 2018,,,37UQDCYH6YWZ933ETQK6IC8ZHY37VX,AOIR8V07FYMH5,Approved,Thu Aug 30 11:10:20 PDT 2018,Thu Aug 30 11:10:57 PDT 2018,Sun Sep 02 11:10:57 PDT 2018,2018-09-02 18:11:25 UTC,,,37,100% (22/22),100% (22/22),100% (22/22),hD2YCNsiEQ4,HOUSE/OH01 CHABOT GROWING UP,30,0,0,1,0,0,0,0,0,0,0,https://www.youtube.com/embed/hD2YCNsiEQ4,http://drive.google.com/uc?export=view&id=1aInqXK0_G84x6X0_Eavv-F0Kog1xmWTG,ITH/ITH_Video/hou2012/OH01_Chabot/hD2YCNsiEQ4.mp4,music_u|emo_e|emo_P,,
3S1WOPCJFHU853K097FSXEUY9ICJED,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:34 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:34 PDT 2018,,,3FIUS151DW3ZKZOKXYPEOOIITLCGGW,A7NZ814Q5MX2R,Approved,Thu Aug 30 06:33:54 PDT 2018,Thu Aug 30 06:34:32 PDT 2018,Sun Sep 02 06:34:32 PDT 2018,2018-09-02 13:35:23 UTC,,,38,100% (29/29),100% (27/27),100% (27/27),hD2YCNsiEQ4,HOUSE/OH01 CHABOT GROWING UP,30,0,0,1,0,0,0,0,0,0,0,https://www.youtube.com/embed/hD2YCNsiEQ4,http://drive.google.com/uc?export=view&id=1aInqXK0_G84x6X0_Eavv-F0Kog1xmWTG,ITH/ITH_Video/hou2012/OH01_Chabot/hD2YCNsiEQ4.mp4,music_u|emo_P,,
3S1WOPCJFHU853K097FSXEUY9ICJED,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:34 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:34 PDT 2018,,,3N8OEVH1FSRB4PMG90FUY60MBSWOOE,A2MUCL20GTQJA0,Approved,Wed Aug 29 19:24:50 PDT 2018,Wed Aug 29 19:25:31 PDT 2018,Sat Sep 01 19:25:31 PDT 2018,2018-09-02 02:26:17 UTC,,,41,100% (27/27),100% (27/27),100% (27/27),hD2YCNsiEQ4,HOUSE/OH01 CHABOT GROWING UP,30,0,0,1,0,0,0,0,0,0,0,https://www.youtube.com/embed/hD2YCNsiEQ4,http://drive.google.com/uc?export=view&id=1aInqXK0_G84x6X0_Eavv-F0Kog1xmWTG,ITH/ITH_Video/hou2012/OH01_Chabot/hD2YCNsiEQ4.mp4,music_u|emo_e|emo_P,,
3S1WOPCJFHU853K097FSXEUY9ICJED,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:34 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:34 PDT 2018,,,3UJ1CZ6IZIQ4U78RB20495AWRMRS57,AVXEDARJC5HLU,Approved,Wed Aug 29 18:38:32 PDT 2018,Wed Aug 29 18:39:24 PDT 2018,Sat Sep 01 18:39:24 PDT 2018,2018-09-02 01:40:17 UTC,,,52,100% (28/28),100% (28/28),100% (28/28),hD2YCNsiEQ4,HOUSE/OH01 CHABOT GROWING UP,30,0,0,1,0,0,0,0,0,0,0,https://www.youtube.com/embed/hD2YCNsiEQ4,http://drive.google.com/uc?export=view&id=1aInqXK0_G84x6X0_Eavv-F0Kog1xmWTG,ITH/ITH_Video/hou2012/OH01_Chabot/hD2YCNsiEQ4.mp4,music_u|emo_e|emo_P,,
3S37Y8CWI91CJLN6R0MUDICFYPR4WN,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,34YB12FSQZPZC9K681N91T2FP6MMG6,A104V8NZIQFN2F,Approved,Wed Aug 29 18:19:34 PDT 2018,Wed Aug 29 18:20:21 PDT 2018,Sat Sep 01 18:20:21 PDT 2018,2018-09-02 01:21:17 UTC,,,47,100% (58/58),100% (30/30),100% (30/30),fb1V4-9CCiE,HOUSE/CO03 PACE AMERICAN STEEL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/fb1V4-9CCiE,http://drive.google.com/uc?export=view&id=1eN9_gpI9Psbnds9v4S9aGQTP6WWlnY_A,ITH/ITH_Video/hou2012/CO03_Pace/fb1V4-9CCiE.mp4,music_u|emo_e|emo_P,,
3S37Y8CWI91CJLN6R0MUDICFYPR4WN,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3GDTJDAPVVCKJUEOP3BL9GLH1N7M8O,A177EXELDLWTWV,Approved,Wed Aug 29 17:56:18 PDT 2018,Wed Aug 29 17:56:49 PDT 2018,Sat Sep 01 17:56:49 PDT 2018,2018-09-02 00:57:17 UTC,,,31,100% (93/93),100% (22/22),100% (22/22),fb1V4-9CCiE,HOUSE/CO03 PACE AMERICAN STEEL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/fb1V4-9CCiE,http://drive.google.com/uc?export=view&id=1eN9_gpI9Psbnds9v4S9aGQTP6WWlnY_A,ITH/ITH_Video/hou2012/CO03_Pace/fb1V4-9CCiE.mp4,music_u|emo_e|emo_P,,
3S37Y8CWI91CJLN6R0MUDICFYPR4WN,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3TK8OJTYM2MOF97EPCENIYZKHQNVP2,A1EUBMQ86K32XE,Approved,Wed Aug 29 18:48:45 PDT 2018,Wed Aug 29 18:49:31 PDT 2018,Sat Sep 01 18:49:31 PDT 2018,2018-09-02 01:50:17 UTC,,,46,100% (80/80),100% (30/30),100% (30/30),fb1V4-9CCiE,HOUSE/CO03 PACE AMERICAN STEEL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/fb1V4-9CCiE,http://drive.google.com/uc?export=view&id=1eN9_gpI9Psbnds9v4S9aGQTP6WWlnY_A,ITH/ITH_Video/hou2012/CO03_Pace/fb1V4-9CCiE.mp4,music_u|emo_P,,
3S37Y8CWI91CJLN6R0MUDICFYPR4WN,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3U5NZHP4LS3JX8CUKNXJ3X8B9BEHP0,A2M5VW97GIYLHB,Approved,Wed Aug 29 19:29:19 PDT 2018,Wed Aug 29 19:30:16 PDT 2018,Sat Sep 01 19:30:16 PDT 2018,2018-09-02 02:30:17 UTC,,,57,100% (59/59),100% (30/30),100% (30/30),fb1V4-9CCiE,HOUSE/CO03 PACE AMERICAN STEEL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/fb1V4-9CCiE,http://drive.google.com/uc?export=view&id=1eN9_gpI9Psbnds9v4S9aGQTP6WWlnY_A,ITH/ITH_Video/hou2012/CO03_Pace/fb1V4-9CCiE.mp4,music_u|emo_e|emo_P,,
3S37Y8CWI91CJLN6R0MUDICFYPR4WN,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3YMU66OBIO9DKVJVH47W9OUJ8KMHGR,A1IFIK8J49WBER,Approved,Wed Aug 29 18:06:48 PDT 2018,Wed Aug 29 18:07:31 PDT 2018,Sat Sep 01 18:07:31 PDT 2018,2018-09-02 01:08:17 UTC,,,43,100% (29/29),100% (29/29),100% (29/29),fb1V4-9CCiE,HOUSE/CO03 PACE AMERICAN STEEL,30,0,0,1,0,0,1,0,1,0,0,https://www.youtube.com/embed/fb1V4-9CCiE,http://drive.google.com/uc?export=view&id=1eN9_gpI9Psbnds9v4S9aGQTP6WWlnY_A,ITH/ITH_Video/hou2012/CO03_Pace/fb1V4-9CCiE.mp4,music_u|emo_P,,
